,release_date,danceability,energy,loudness,acousticness,instrumentalness,valence,rock,pop,dance pop,classic rock,classical,rap,hip hop,modern rock,mellow gold,album rock,permanent wave,pop rap
2016,2020,0.376,0.868,-3.618,0.000533,0.0,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4548,2014,0.5710000000000001,0.867,-6.794,0.0107,0.000159,0.7909999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4927,2020,0.823,0.7809999999999999,-4.111000000000001,0.163,0.0,0.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6812,2020,0.635,0.705,-5.678999999999999,0.435,0.00129,0.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13079,2002,0.481,0.275,-15.386,0.7090000000000001,0.00106,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15262,2019,0.48,0.952,-4.463,3.6e-05,0.118,0.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,2021,0.599,0.5479999999999999,-5.606,0.374,0.0,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18124,2014,0.488,0.664,-7.16,0.114,1.62e-06,0.4429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5162,2009,0.212,0.984,-0.113,4.86e-05,0.00106,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13025,1988,0.703,0.64,-13.413,0.0388,1.46e-05,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36733,2021,0.8270000000000001,0.799,-5.402,0.0778,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12148,2020,0.78,0.7140000000000001,-8.308,0.139,3.21e-06,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33278,2020,0.507,0.57,-5.99,0.63,0.00618,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6768,2016,0.586,0.512,-11.314,0.424,0.000587,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
37056,1996,0.836,0.439,-10.637,0.7120000000000001,0.000111,0.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13169,2016,0.919,0.647,-7.077000000000001,0.5760000000000001,0.0,0.7609999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28218,2016,0.537,0.5870000000000001,-10.807,0.517,0.179,0.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33659,2016,0.272,0.201,-12.726,0.973,0.153,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44653,2019,0.319,0.78,-7.595,0.0841,0.526,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28249,1997,0.261,0.935,-6.466,0.0374,0.013,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36820,2004,0.5589999999999999,0.74,-6.433,0.631,0.0,0.8029999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2017,0.496,0.902,-4.644,0.152,6.809999999999999e-05,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32391,2021,0.56,0.586,-8.311,0.283,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18636,2009,0.249,0.841,-5.377999999999999,0.0051,0.00302,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18374,2016,0.746,0.62,-8.906,0.244,0.0,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36810,2005,0.8440000000000001,0.382,-17.308,0.246,0.259,0.769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36749,2006,0.649,0.852,-4.684,0.118,0.461,0.0678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33105,2018,0.257,0.302,-10.108,0.841,0.00555,0.1369999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9863,2021,0.684,0.945,-7.07,0.0371,1.06e-05,0.3389999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40749,1999,0.185,0.0564,-23.967,0.969,0.53,0.0953,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5174,2008,0.74,0.58,-9.309,0.0845,2.17e-05,0.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9900,2017,0.513,0.166,-17.802,0.975,0.0127,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11466,1994,0.355,0.41,-14.800999999999998,0.789,0.0319,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1700,2014,0.675,0.614,-7.144,0.086,0.0052,0.402,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28435,2003,0.54,0.993,-4.3,0.000504,2.34e-05,0.1159999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40746,2017,0.573,0.795,-5.529,0.0763,0.0,0.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15171,2010,0.638,0.423,-12.427,0.835,0.0008619999999999,0.5670000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10759,2017,0.662,0.57,-7.77,0.0279,0.00171,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38402,2020,0.728,0.711,-8.315,0.228,0.288,0.7120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17294,2016,0.261,0.0715,-19.494,0.974,0.000757,0.0385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37746,2017,0.0956,0.462,-12.238,0.612,0.122,0.0392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34853,1992,0.615,0.861,-6.153,0.122,0.0,0.7440000000000001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15997,2017,0.664,0.6970000000000001,-6.4270000000000005,0.0879,7.020000000000001e-05,0.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13742,2006,0.25,0.0274,-26.294,0.986,0.000594,0.0381,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3858,1996,0.813,0.602,-11.024,0.0322,0.0,0.649,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
37770,2001,0.493,0.621,-5.257000000000001,0.107,2.98e-05,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37790,1998,0.58,0.457,-8.102,0.94,0.000252,0.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2686,2019,0.466,0.792,-4.188,0.00479,0.0,0.451,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37799,2021,0.6890000000000001,0.8340000000000001,-6.214,0.0104,0.0055899999999999,0.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19442,1994,0.555,0.31,-13.392,0.264,0.0,0.345,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34892,2019,0.489,0.66,-9.633,0.0114,0.218,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,2015,0.32,0.912,-4.773,0.0016699999999999,1.34e-06,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13763,2020,0.565,0.337,-11.84,0.74,0.0,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13769,2018,0.6409999999999999,0.867,-2.8110000000000004,0.00868,0.00497,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19841,1993,0.545,0.363,-10.628,0.37,0.00041,0.2789999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2689,2013,0.562,0.746,-6.006,0.0133,0.0007559999999999,0.535,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11780,2020,0.608,0.373,-6.474,0.7170000000000001,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12555,2015,0.407,0.989,-4.402,0.000361,0.0363,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4156,1995,0.481,0.446,-8.443999999999999,0.191,0.000143,0.17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37744,2019,0.441,0.935,-2.068,0.000185,0.0,0.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2660,2019,0.865,0.495,-8.13,0.0282,0.0327,0.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,2004,0.5760000000000001,0.731,-7.196000000000001,0.0035399999999999,0.37,0.3779999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13629,2017,0.3779999999999999,0.934,-3.675,0.000234,0.000891,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5705,2001,0.733,0.595,-8.868,0.574,2.5e-05,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10110,2020,0.475,0.922,-3.579,0.0092,0.0,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29382,1991,0.231,0.259,-14.892,0.985,0.212,0.0807,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38753,1999,0.6629999999999999,0.78,-6.26,0.347,4.23e-06,0.8009999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
594,2006,0.7090000000000001,0.8690000000000001,-5.012,0.0359,0.0,0.731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,2001,0.672,0.449,-8.652000000000001,0.823,0.0287,0.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,2009,0.402,0.205,-11.203,0.904,0.00849,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34735,2017,0.61,0.937,-5.257000000000001,0.322,0.0,0.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12486,2007,0.345,0.6940000000000001,-5.315,0.024,3.58e-05,0.258,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38530,1996,0.4579999999999999,0.0844,-15.553,0.95,0.268,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30811,2012,0.405,0.991,-5.176,6.809999999999999e-05,5.78e-05,0.0952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43244,2002,0.792,0.539,-8.959,0.0738,0.00265,0.5660000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17253,2018,0.551,0.477,-11.795,0.5920000000000001,0.0047799999999999,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6132,2015,0.685,0.653,-7.001,0.0623,5.9e-06,0.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37973,2020,0.302,0.654,-7.252999999999999,0.00157,1.68e-06,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19577,2020,0.745,0.636,-9.111,0.5820000000000001,0.0,0.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10236,1987,0.608,0.894,-12.356,0.0032,0.095,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19740,2016,0.53,0.237,-11.243,0.613,0.0501,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6010,2020,0.1969999999999999,0.757,-2.372,0.0004379999999999,1.88e-05,0.262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30264,2021,0.578,0.5589999999999999,-7.0920000000000005,0.00216,0.26,0.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30235,2021,0.0984,0.2189999999999999,-11.073,0.286,0.191,0.0386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13832,1985,0.7190000000000001,0.797,-6.988,0.00762,0.312,0.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42907,2019,0.4039999999999999,0.583,-7.153,0.318,0.0209,0.3989999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11126,2021,0.841,0.497,-8.311,0.123,0.0429,0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12666,2012,0.6409999999999999,0.7559999999999999,-7.467,0.0167,0.049,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16268,2004,0.648,0.494,-14.729,0.0179,0.0,0.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42676,2021,0.48,0.809,-3.751,0.281,0.0,0.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10244,2007,0.237,0.826,-4.828,0.0215,1.63e-05,0.1989999999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16201,2021,0.522,0.946,-5.601,0.000265,0.0002029999999999,0.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42893,2020,0.557,0.6990000000000001,-6.797999999999999,0.355,5.12e-05,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4004,2016,0.603,0.7909999999999999,-7.0920000000000005,0.018,0.0075599999999999,0.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17446,2012,0.7020000000000001,0.615,-8.541,0.777,1.62e-05,0.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42870,2012,0.654,0.884,-5.466,0.151,0.000268,0.851,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12657,2020,0.45,0.8,-2.9930000000000003,0.0735,0.00139,0.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,2003,0.21,0.196,-10.72,0.884,0.0,0.183,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42576,2013,0.4529999999999999,0.615,-6.631,7.47e-05,0.245,0.0382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42570,1996,0.7290000000000001,0.419,-12.02,0.109,0.0001889999999999,0.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19821,2009,0.732,0.226,-12.36,0.872,0.0281,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12697,2015,0.75,0.564,-9.78,0.214,6.06e-05,0.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19496,2021,0.5760000000000001,0.544,-5.7170000000000005,0.254,2.62e-06,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42419,2019,0.823,0.754,-7.963999999999999,0.151,0.0,0.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43053,2015,0.315,0.0366,-23.058000000000003,0.96,0.452,0.0372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35459,2014,0.573,0.877,-3.696,0.0439,1.09e-05,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3921,2006,0.728,0.541,-10.949000000000002,0.386,1.09e-05,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11773,2021,0.551,0.7859999999999999,-5.021,0.00441,0.0538,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42493,2021,0.521,0.6709999999999999,-7.079,0.0198,0.000881,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35028,2018,0.777,0.6729999999999999,-4.655,0.0668,0.0,0.634,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37946,2017,0.722,0.7,-5.438,0.474,0.0,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19554,2016,0.308,0.508,-10.035,0.542,0.267,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3798,2013,0.601,0.516,-8.605,0.649,0.0,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29325,1982,0.503,0.4579999999999999,-9.094,0.61,3.81e-06,0.243,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17950,2015,0.628,0.8690000000000001,-6.577999999999999,0.0312,0.0076799999999999,0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6575,1993,0.385,0.68,-11.351,0.141,3.4200000000000005e-05,0.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5372,2015,0.68,0.7879999999999999,-6.879,0.177,0.0,0.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31924,1993,0.773,0.644,-11.502,0.0193,0.0314,0.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2342,2021,0.848,0.4429999999999999,-10.051,0.347,1.24e-06,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15669,2020,0.611,0.425,-7.994,0.524,0.000574,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36045,2019,0.877,0.609,-6.859,0.00225,9.95e-05,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31822,2020,0.372,0.948,-5.193,0.00982,0.147,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9988,2019,0.513,0.994,-2.954,0.0427,0.141,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18947,2020,0.4639999999999999,0.615,-12.189,0.32,0.0,0.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43734,2009,0.633,0.619,-4.683,0.0524,1.32e-06,0.589,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
34340,2018,0.768,0.574,-13.158,0.147,0.000108,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2289,1997,0.541,0.28,-14.531,0.562,0.0527,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34110,2017,0.625,0.384,-14.056,0.53,0.00064,0.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4452,2014,0.607,0.381,-11.114,0.421,0.0139,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11980,2019,0.762,0.8690000000000001,-1.009,0.1939999999999999,0.0,0.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15501,2019,0.73,0.56,-6.431,0.344,9.63e-06,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32174,1999,0.556,0.925,-6.45,0.0302,0.0,0.4639999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14810,2014,0.7020000000000001,0.907,-5.6,0.0119,1.77e-06,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33921,1998,0.31,0.225,-13.197,0.855,0.000772,0.0712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39403,2021,0.635,0.7829999999999999,-4.726,0.064,2.36e-05,0.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33943,2018,0.7759999999999999,0.58,-6.11,0.0654,3.71e-06,0.4679999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36190,2020,0.838,0.406,-11.29,0.161,4.89e-06,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41009,1999,0.785,0.735,-8.08,0.0046,0.0,0.477,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
41015,2018,0.382,0.151,-16.028,0.99,0.000124,0.713,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39356,1990,0.7290000000000001,0.479,-15.41,0.23,0.00242,0.8420000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11989,2018,0.477,0.8759999999999999,-3.029,3.79e-05,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32039,2020,0.2,0.0857,-22.624,0.982,0.00463,0.0387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11551,2020,0.575,0.745,-6.644,0.1669999999999999,0.0,0.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39328,2020,0.7879999999999999,0.47,-12.154000000000002,0.7809999999999999,0.0,0.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13382,2017,0.669,0.4629999999999999,-8.754,0.644,0.000465,0.3879999999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39310,2012,0.715,0.8320000000000001,-4.516,0.0301,0.0,0.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14400,2003,0.757,0.8059999999999999,-5.323,0.379,0.0,0.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,2016,0.5479999999999999,0.7490000000000001,-5.064,0.0033799999999999,0.0,0.373,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
31421,2016,0.546,0.4679999999999999,-8.167,0.153,0.00257,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41560,2018,0.8270000000000001,0.563,-7.912999999999999,0.155,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6404,2009,0.754,0.867,-3.5,0.00323,0.0,0.763,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
31397,2015,0.603,0.716,-6.1770000000000005,0.127,0.0546,0.0692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750,2015,0.586,0.7859999999999999,-6.546,0.00072,0.0008529999999999,0.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14482,1994,0.752,0.8370000000000001,-7.805,0.43,0.000113,0.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19124,2001,0.667,0.848,-4.436,0.0439,7.979999999999999e-05,0.7909999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35978,2010,0.494,0.354,-7.518,0.578,1.49e-06,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4319,2018,0.895,0.6629999999999999,-3.5380000000000003,0.588,1.27e-05,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14458,2006,0.586,0.8320000000000001,-6.282,0.126,0.0004639999999999,0.595,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34513,2015,0.7290000000000001,0.7390000000000001,-6.884,0.0016699999999999,0.0033,0.748,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11229,2009,0.326,0.1989999999999999,-19.01,0.815,0.00056,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34547,1988,0.275,0.396,-10.432,0.69,3.86e-05,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2510,2018,0.764,0.89,-3.711,0.0869,0.0,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17760,2018,0.429,0.951,-3.623,0.00208,0.0,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31203,2002,0.723,0.897,-7.912999999999999,0.0329,0.0,0.6609999999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
